time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
16:38:31 | 4.4 | 3/10 | 2050/4966 |  24.13% | 6,134,784/25,423,800 | 2h25m | 5.026 | — | — | — | —
16:38:37 | 4.4 | 3/10 | 2075/4966 |  24.18% | 6,147,584/25,423,800 | 2h25m | 5.030 | — | — | — | —
16:38:43 | 4.4 | 3/10 | 2100/4966 |  24.23% | 6,160,384/25,423,800 | 2h24m | 5.178 | — | — | — | —
16:38:48 | 4.4 | 3/10 | 2125/4966 |  24.28% | 6,173,184/25,423,800 | 2h24m | 4.926 | — | — | — | —
16:38:53 | 4.4 | 3/10 | 2150/4966 |  24.33% | 6,185,984/25,423,800 | 2h24m | 5.165 | — | — | — | —
16:38:59 | 4.4 | 3/10 | 2175/4966 |  24.38% | 6,198,784/25,423,800 | 2h24m | 5.180 | — | — | — | —
16:39:04 | 4.4 | 3/10 | 2200/4966 |  24.43% | 6,211,584/25,423,800 | 2h24m | 5.182 | — | — | — | —
16:39:10 | 4.4 | 3/10 | 2225/4966 |  24.48% | 6,224,384/25,423,800 | 2h24m | 4.966 | — | — | — | —
16:39:15 | 4.4 | 3/10 | 2250/4966 |  24.53% | 6,237,184/25,423,800 | 2h24m | 5.066 | — | — | — | —
16:39:21 | 4.4 | 3/10 | 2275/4966 |  24.58% | 6,249,984/25,423,800 | 2h24m | 5.058 | — | — | — | —
16:39:27 | 4.4 | 3/10 | 2300/4966 |  24.63% | 6,262,784/25,423,800 | 2h24m | 4.976 | — | — | — | —
16:39:32 | 4.4 | 3/10 | 2325/4966 |  24.68% | 6,275,584/25,423,800 | 2h23m | 5.066 | — | — | — | —
16:39:38 | 4.4 | 3/10 | 2350/4966 |  24.73% | 6,288,384/25,423,800 | 2h23m | 5.144 | — | — | — | —
16:39:43 | 4.4 | 3/10 | 2375/4966 |  24.78% | 6,301,184/25,423,800 | 2h23m | 5.119 | — | — | — | —
16:39:48 | 4.4 | 3/10 | 2400/4966 |  24.83% | 6,313,984/25,423,800 | 2h23m | 5.011 | — | — | — | —
16:39:54 | 4.4 | 3/10 | 2425/4966 |  24.88% | 6,326,784/25,423,800 | 2h23m | 5.062 | — | — | — | —
16:39:59 | 4.4 | 3/10 | 2450/4966 |  24.93% | 6,339,584/25,423,800 | 2h23m | 5.161 | — | — | — | —
16:40:05 | 4.4 | 3/10 | 2475/4966 |  24.98% | 6,352,384/25,423,800 | 2h23m | 5.147 | — | — | — | —
16:40:11 | 4.4 | 3/10 | 2500/4966 |  25.03% | 6,365,184/25,423,800 | 2h23m | 5.145 | — | — | — | —
16:40:16 | 4.4 | 3/10 | 2525/4966 |  25.08% | 6,377,984/25,423,800 | 2h23m | 5.062 | — | — | — | —
16:40:22 | 4.4 | 3/10 | 2550/4966 |  25.13% | 6,390,784/25,423,800 | 2h23m | 5.172 | — | — | — | —
16:40:27 | 4.4 | 3/10 | 2575/4966 |  25.19% | 6,403,584/25,423,800 | 2h22m | 4.944 | — | — | — | —
16:40:33 | 4.4 | 3/10 | 2600/4966 |  25.24% | 6,416,384/25,423,800 | 2h22m | 4.954 | — | — | — | —
16:40:38 | 4.4 | 3/10 | 2625/4966 |  25.29% | 6,429,184/25,423,800 | 2h22m | 5.063 | — | — | — | —
16:40:44 | 4.4 | 3/10 | 2650/4966 |  25.34% | 6,441,984/25,423,800 | 2h22m | 5.155 | — | — | — | —
16:40:49 | 4.4 | 3/10 | 2675/4966 |  25.39% | 6,454,784/25,423,800 | 2h22m | 5.097 | — | — | — | —
16:40:55 | 4.4 | 3/10 | 2700/4966 |  25.44% | 6,467,584/25,423,800 | 2h22m | 4.921 | — | — | — | —
16:41:01 | 4.4 | 3/10 | 2725/4966 |  25.49% | 6,480,384/25,423,800 | 2h22m | 5.151 | — | — | — | —
16:41:06 | 4.4 | 3/10 | 2750/4966 |  25.54% | 6,493,184/25,423,800 | 2h22m | 4.876 | — | — | — | —
16:41:12 | 4.4 | 3/10 | 2775/4966 |  25.59% | 6,505,984/25,423,800 | 2h22m | 5.121 | — | — | — | —
16:41:17 | 4.4 | 3/10 | 2800/4966 |  25.64% | 6,518,784/25,423,800 | 2h21m | 4.977 | — | — | — | —
16:41:22 | 4.4 | 3/10 | 2825/4966 |  25.69% | 6,531,584/25,423,800 | 2h21m | 4.953 | — | — | — | —
16:41:28 | 4.4 | 3/10 | 2850/4966 |  25.74% | 6,544,384/25,423,800 | 2h21m | 5.016 | — | — | — | —
16:41:33 | 4.4 | 3/10 | 2875/4966 |  25.79% | 6,557,184/25,423,800 | 2h21m | 5.191 | — | — | — | —
16:41:39 | 4.4 | 3/10 | 2900/4966 |  25.84% | 6,569,984/25,423,800 | 2h21m | 5.169 | — | — | — | —
16:41:44 | 4.4 | 3/10 | 2925/4966 |  25.89% | 6,582,784/25,423,800 | 2h21m | 5.025 | — | — | — | —
16:41:49 | 4.4 | 3/10 | 2950/4966 |  25.94% | 6,595,584/25,423,800 | 2h21m | 5.034 | — | — | — | —
16:41:55 | 4.4 | 3/10 | 2975/4966 |  25.99% | 6,608,384/25,423,800 | 2h21m | 5.078 | — | — | — | —
16:42:00 | 4.4 | 3/10 | 3000/4966 |  26.04% | 6,621,184/25,423,800 | 2h21m | 4.997 | — | — | — | —
16:42:05 | 4.4 | 3/10 | 3025/4966 |  26.09% | 6,633,984/25,423,800 | 2h20m | 5.037 | — | — | — | —
16:42:11 | 4.4 | 3/10 | 3050/4966 |  26.14% | 6,646,784/25,423,800 | 2h20m | 5.048 | — | — | — | —
16:42:16 | 4.4 | 3/10 | 3075/4966 |  26.19% | 6,659,584/25,423,800 | 2h20m | 4.945 | — | — | — | —
16:42:21 | 4.4 | 3/10 | 3100/4966 |  26.24% | 6,672,384/25,423,800 | 2h20m | 4.897 | — | — | — | —
16:42:27 | 4.4 | 3/10 | 3125/4966 |  26.29% | 6,685,184/25,423,800 | 2h20m | 5.085 | — | — | — | —
16:42:32 | 4.4 | 3/10 | 3150/4966 |  26.34% | 6,697,984/25,423,800 | 2h20m | 5.053 | — | — | — | —
16:42:38 | 4.4 | 3/10 | 3175/4966 |  26.39% | 6,710,784/25,423,800 | 2h20m | 5.063 | — | — | — | —
16:42:43 | 4.4 | 3/10 | 3200/4966 |  26.44% | 6,723,584/25,423,800 | 2h20m | 4.837 | — | — | — | —
16:42:48 | 4.4 | 3/10 | 3225/4966 |  26.49% | 6,736,384/25,423,800 | 2h19m | 5.177 | — | — | — | —
16:42:54 | 4.4 | 3/10 | 3250/4966 |  26.54% | 6,749,184/25,423,800 | 2h19m | 4.974 | — | — | — | —
16:43:00 | 4.4 | 3/10 | 3275/4966 |  26.59% | 6,761,984/25,423,800 | 2h19m | 5.112 | — | — | — | —
16:43:05 | 4.4 | 3/10 | 3300/4966 |  26.65% | 6,774,784/25,423,800 | 2h19m | 4.995 | — | — | — | —
16:43:11 | 4.4 | 3/10 | 3325/4966 |  26.70% | 6,787,584/25,423,800 | 2h19m | 4.898 | — | — | — | —
16:43:17 | 4.4 | 3/10 | 3350/4966 |  26.75% | 6,800,384/25,423,800 | 2h19m | 5.087 | — | — | — | —
16:43:22 | 4.4 | 3/10 | 3375/4966 |  26.80% | 6,813,184/25,423,800 | 2h19m | 4.886 | — | — | — | —
16:43:27 | 4.4 | 3/10 | 3400/4966 |  26.85% | 6,825,984/25,423,800 | 2h19m | 4.935 | — | — | — | —
16:43:33 | 4.4 | 3/10 | 3425/4966 |  26.90% | 6,838,784/25,423,800 | 2h19m | 5.022 | — | — | — | —
16:43:38 | 4.4 | 3/10 | 3450/4966 |  26.95% | 6,851,584/25,423,800 | 2h19m | 4.903 | — | — | — | —
16:43:43 | 4.4 | 3/10 | 3475/4966 |  27.00% | 6,864,384/25,423,800 | 2h18m | 4.942 | — | — | — | —
16:43:49 | 4.4 | 3/10 | 3500/4966 |  27.05% | 6,877,184/25,423,800 | 2h18m | 5.024 | — | — | — | —
16:43:55 | 4.4 | 3/10 | 3525/4966 |  27.10% | 6,889,984/25,423,800 | 2h18m | 5.092 | — | — | — | —
16:44:00 | 4.4 | 3/10 | 3550/4966 |  27.15% | 6,902,784/25,423,800 | 2h18m | 4.994 | — | — | — | —
16:44:05 | 4.4 | 3/10 | 3575/4966 |  27.20% | 6,915,584/25,423,800 | 2h18m | 5.123 | — | — | — | —
16:44:11 | 4.4 | 3/10 | 3600/4966 |  27.25% | 6,928,384/25,423,800 | 2h18m | 5.041 | — | — | — | —
16:44:16 | 4.4 | 3/10 | 3625/4966 |  27.30% | 6,941,184/25,423,800 | 2h18m | 4.970 | — | — | — | —
16:44:21 | 4.4 | 3/10 | 3650/4966 |  27.35% | 6,953,984/25,423,800 | 2h18m | 5.123 | — | — | — | —
16:44:27 | 4.4 | 3/10 | 3675/4966 |  27.40% | 6,966,784/25,423,800 | 2h18m | 5.108 | — | — | — | —
16:44:32 | 4.4 | 3/10 | 3700/4966 |  27.45% | 6,979,584/25,423,800 | 2h17m | 5.141 | — | — | — | —
16:44:38 | 4.4 | 3/10 | 3725/4966 |  27.50% | 6,992,384/25,423,800 | 2h17m | 5.016 | — | — | — | —
16:44:43 | 4.4 | 3/10 | 3750/4966 |  27.55% | 7,005,184/25,423,800 | 2h17m | 5.049 | — | — | — | —
16:44:49 | 4.4 | 3/10 | 3775/4966 |  27.60% | 7,017,984/25,423,800 | 2h17m | 5.242 | — | — | — | —
16:44:54 | 4.4 | 3/10 | 3800/4966 |  27.65% | 7,030,784/25,423,800 | 2h17m | 5.040 | — | — | — | —
16:44:59 | 4.4 | 3/10 | 3825/4966 |  27.70% | 7,043,584/25,423,800 | 2h17m | 5.024 | — | — | — | —
16:45:05 | 4.4 | 3/10 | 3850/4966 |  27.75% | 7,056,384/25,423,800 | 2h17m | 5.097 | — | — | — | —
16:45:10 | 4.4 | 3/10 | 3875/4966 |  27.80% | 7,069,184/25,423,800 | 2h17m | 5.008 | — | — | — | —
16:45:16 | 4.4 | 3/10 | 3900/4966 |  27.85% | 7,081,984/25,423,800 | 2h17m | 4.868 | — | — | — | —
16:45:21 | 4.4 | 3/10 | 3925/4966 |  27.90% | 7,094,784/25,423,800 | 2h16m | 5.021 | — | — | — | —
16:45:26 | 4.4 | 3/10 | 3950/4966 |  27.95% | 7,107,584/25,423,800 | 2h16m | 5.103 | — | — | — | —
16:45:32 | 4.4 | 3/10 | 3975/4966 |  28.00% | 7,120,384/25,423,800 | 2h16m | 4.978 | — | — | — | —
16:45:37 | 4.4 | 3/10 | 4000/4966 |  28.05% | 7,133,184/25,423,800 | 2h16m | 5.071 | — | — | — | —
16:45:42 | 4.4 | 3/10 | 4025/4966 |  28.11% | 7,145,984/25,423,800 | 2h16m | 4.858 | — | — | — | —
16:45:48 | 4.4 | 3/10 | 4050/4966 |  28.16% | 7,158,784/25,423,800 | 2h16m | 5.185 | — | — | — | —
16:45:54 | 4.4 | 3/10 | 4075/4966 |  28.21% | 7,171,584/25,423,800 | 2h16m | 5.085 | — | — | — | —
16:46:00 | 4.4 | 3/10 | 4100/4966 |  28.26% | 7,184,384/25,423,800 | 2h16m | 5.041 | — | — | — | —
16:46:05 | 4.4 | 3/10 | 4125/4966 |  28.31% | 7,197,184/25,423,800 | 2h16m | 5.009 | — | — | — | —
16:46:10 | 4.4 | 3/10 | 4150/4966 |  28.36% | 7,209,984/25,423,800 | 2h15m | 5.052 | — | — | — | —
16:46:15 | 4.4 | 3/10 | 4175/4966 |  28.41% | 7,222,784/25,423,800 | 2h15m | 5.234 | — | — | — | —
16:46:21 | 4.4 | 3/10 | 4200/4966 |  28.46% | 7,235,584/25,423,800 | 2h15m | 5.176 | — | — | — | —
16:46:26 | 4.4 | 3/10 | 4225/4966 |  28.51% | 7,248,384/25,423,800 | 2h15m | 4.979 | — | — | — | —
16:46:32 | 4.4 | 3/10 | 4250/4966 |  28.56% | 7,261,184/25,423,800 | 2h15m | 4.984 | — | — | — | —
16:46:37 | 4.4 | 3/10 | 4275/4966 |  28.61% | 7,273,984/25,423,800 | 2h15m | 5.151 | — | — | — | —
16:46:43 | 4.4 | 3/10 | 4300/4966 |  28.66% | 7,286,784/25,423,800 | 2h15m | 5.024 | — | — | — | —
16:46:48 | 4.4 | 3/10 | 4325/4966 |  28.71% | 7,299,584/25,423,800 | 2h15m | 4.944 | — | — | — | —
16:46:53 | 4.4 | 3/10 | 4350/4966 |  28.76% | 7,312,384/25,423,800 | 2h15m | 4.943 | — | — | — | —
16:46:59 | 4.4 | 3/10 | 4375/4966 |  28.81% | 7,325,184/25,423,800 | 2h15m | 4.809 | — | — | — | —
16:47:04 | 4.4 | 3/10 | 4400/4966 |  28.86% | 7,337,984/25,423,800 | 2h14m | 4.981 | — | — | — | —
16:47:10 | 4.4 | 3/10 | 4425/4966 |  28.91% | 7,350,784/25,423,800 | 2h14m | 5.146 | — | — | — | —
16:47:15 | 4.4 | 3/10 | 4450/4966 |  28.96% | 7,363,584/25,423,800 | 2h14m | 5.043 | — | — | — | —
16:47:21 | 4.4 | 3/10 | 4475/4966 |  29.01% | 7,376,384/25,423,800 | 2h14m | 5.053 | — | — | — | —
16:47:26 | 4.4 | 3/10 | 4500/4966 |  29.06% | 7,389,184/25,423,800 | 2h14m | 5.058 | — | — | — | —
16:47:31 | 4.4 | 3/10 | 4525/4966 |  29.11% | 7,401,984/25,423,800 | 2h14m | 5.153 | — | — | — | —
16:47:37 | 4.4 | 3/10 | 4550/4966 |  29.16% | 7,414,784/25,423,800 | 2h14m | 5.114 | — | — | — | —
16:47:42 | 4.4 | 3/10 | 4575/4966 |  29.21% | 7,427,584/25,423,800 | 2h14m | 5.068 | — | — | — | —
16:47:47 | 4.4 | 3/10 | 4600/4966 |  29.26% | 7,440,384/25,423,800 | 2h13m | 4.906 | — | — | — | —
16:47:52 | 4.4 | 3/10 | 4625/4966 |  29.31% | 7,453,184/25,423,800 | 2h13m | 4.932 | — | — | — | —
16:47:58 | 4.4 | 3/10 | 4650/4966 |  29.36% | 7,465,984/25,423,800 | 2h13m | 4.916 | — | — | — | —
16:48:03 | 4.4 | 3/10 | 4675/4966 |  29.41% | 7,478,784/25,423,800 | 2h13m | 4.970 | — | — | — | —
16:48:09 | 4.4 | 3/10 | 4700/4966 |  29.46% | 7,491,584/25,423,800 | 2h13m | 5.006 | — | — | — | —
16:48:14 | 4.4 | 3/10 | 4725/4966 |  29.51% | 7,504,384/25,423,800 | 2h13m | 5.058 | — | — | — | —
16:48:19 | 4.4 | 3/10 | 4750/4966 |  29.57% | 7,517,184/25,423,800 | 2h13m | 5.093 | — | — | — | —
16:48:24 | 4.4 | 3/10 | 4775/4966 |  29.62% | 7,529,984/25,423,800 | 2h13m | 4.902 | — | — | — | —
16:48:29 | 4.4 | 3/10 | 4800/4966 |  29.67% | 7,542,784/25,423,800 | 2h13m | 4.894 | — | — | — | —
16:48:35 | 4.4 | 3/10 | 4825/4966 |  29.72% | 7,555,584/25,423,800 | 2h12m | 4.864 | — | — | — | —
16:48:40 | 4.4 | 3/10 | 4850/4966 |  29.77% | 7,568,384/25,423,800 | 2h12m | 5.019 | — | — | — | —
16:48:45 | 4.4 | 3/10 | 4875/4966 |  29.82% | 7,581,184/25,423,800 | 2h12m | 5.062 | — | — | — | —
16:48:51 | 4.4 | 3/10 | 4900/4966 |  29.87% | 7,593,984/25,423,800 | 2h12m | 4.945 | — | — | — | —
16:48:56 | 4.4 | 3/10 | 4925/4966 |  29.92% | 7,606,784/25,423,800 | 2h12m | 4.940 | — | — | — | —
16:49:02 | 4.4 | 3/10 | 4950/4966 |  29.97% | 7,619,584/25,423,800 | 2h12m | 5.125 | — | — | — | —
16:49:05 | 4.4 | 3/10 | 4966/4966 |  30.00% | 7,627,776/25,423,800 | 2h12m | 5.045 | — | — | — | —
16:49:17 | validation | 3/10 | epoch-end |  30.00% | 7,627,140/25,423,800 | 2h12m | 5.057 |  53.57% |  43.09% |   5.55% | 1.549
16:49:17 | 4.4 | 4/10 | 1/4966 |  30.00% | 7,628,288/25,423,800 | 2h12m | 5.189 | — | — | — | —
16:49:22 | 4.4 | 4/10 | 25/4966 |  30.05% | 7,640,576/25,423,800 | 2h12m | 4.924 | — | — | — | —
16:49:27 | 4.4 | 4/10 | 50/4966 |  30.10% | 7,653,376/25,423,800 | 2h12m | 5.080 | — | — | — | —
16:49:32 | 4.4 | 4/10 | 75/4966 |  30.15% | 7,666,176/25,423,800 | 2h12m | 4.817 | — | — | — | —
16:49:37 | 4.4 | 4/10 | 100/4966 |  30.20% | 7,678,976/25,423,800 | 2h12m | 4.973 | — | — | — | —
16:49:43 | 4.4 | 4/10 | 125/4966 |  30.25% | 7,691,776/25,423,800 | 2h12m | 5.044 | — | — | — | —
16:49:48 | 4.4 | 4/10 | 150/4966 |  30.30% | 7,704,576/25,423,800 | 2h12m | 4.890 | — | — | — | —
16:49:53 | 4.4 | 4/10 | 175/4966 |  30.35% | 7,717,376/25,423,800 | 2h12m | 4.885 | — | — | — | —
16:49:58 | 4.4 | 4/10 | 200/4966 |  30.40% | 7,730,176/25,423,800 | 2h11m | 4.934 | — | — | — | —
16:50:03 | 4.4 | 4/10 | 225/4966 |  30.45% | 7,742,976/25,423,800 | 2h11m | 5.042 | — | — | — | —
16:50:09 | 4.4 | 4/10 | 250/4966 |  30.50% | 7,755,776/25,423,800 | 2h11m | 5.073 | — | — | — | —
16:50:14 | 4.4 | 4/10 | 275/4966 |  30.55% | 7,768,576/25,423,800 | 2h11m | 5.027 | — | — | — | —
16:50:19 | 4.4 | 4/10 | 300/4966 |  30.60% | 7,781,376/25,423,800 | 2h11m | 4.968 | — | — | — | —
16:50:24 | 4.4 | 4/10 | 325/4966 |  30.65% | 7,794,176/25,423,800 | 2h11m | 4.985 | — | — | — | —
16:50:30 | 4.4 | 4/10 | 350/4966 |  30.70% | 7,806,976/25,423,800 | 2h11m | 5.174 | — | — | — | —
16:50:35 | 4.4 | 4/10 | 375/4966 |  30.76% | 7,819,776/25,423,800 | 2h11m | 5.111 | — | — | — | —
16:50:40 | 4.4 | 4/10 | 400/4966 |  30.81% | 7,832,576/25,423,800 | 2h10m | 5.043 | — | — | — | —
16:50:45 | 4.4 | 4/10 | 425/4966 |  30.86% | 7,845,376/25,423,800 | 2h10m | 4.996 | — | — | — | —
16:50:50 | 4.4 | 4/10 | 450/4966 |  30.91% | 7,858,176/25,423,800 | 2h10m | 5.118 | — | — | — | —
16:50:56 | 4.4 | 4/10 | 475/4966 |  30.96% | 7,870,976/25,423,800 | 2h10m | 5.001 | — | — | — | —
16:51:01 | 4.4 | 4/10 | 500/4966 |  31.01% | 7,883,776/25,423,800 | 2h10m | 4.903 | — | — | — | —
16:51:06 | 4.4 | 4/10 | 525/4966 |  31.06% | 7,896,576/25,423,800 | 2h10m | 5.029 | — | — | — | —
16:51:12 | 4.4 | 4/10 | 550/4966 |  31.11% | 7,909,376/25,423,800 | 2h10m | 5.023 | — | — | — | —
16:51:17 | 4.4 | 4/10 | 575/4966 |  31.16% | 7,922,176/25,423,800 | 2h10m | 5.023 | — | — | — | —
16:51:22 | 4.4 | 4/10 | 600/4966 |  31.21% | 7,934,976/25,423,800 | 2h10m | 5.037 | — | — | — | —
16:51:27 | 4.4 | 4/10 | 625/4966 |  31.26% | 7,947,776/25,423,800 | 2h09m | 4.940 | — | — | — | —
16:51:32 | 4.4 | 4/10 | 650/4966 |  31.31% | 7,960,576/25,423,800 | 2h09m | 5.033 | — | — | — | —
16:51:38 | 4.4 | 4/10 | 675/4966 |  31.36% | 7,973,376/25,423,800 | 2h09m | 4.949 | — | — | — | —
16:51:43 | 4.4 | 4/10 | 700/4966 |  31.41% | 7,986,176/25,423,800 | 2h09m | 4.942 | — | — | — | —
16:51:49 | 4.4 | 4/10 | 725/4966 |  31.46% | 7,998,976/25,423,800 | 2h09m | 4.874 | — | — | — | —
16:51:54 | 4.4 | 4/10 | 750/4966 |  31.51% | 8,011,776/25,423,800 | 2h09m | 4.826 | — | — | — | —
16:51:59 | 4.4 | 4/10 | 775/4966 |  31.56% | 8,024,576/25,423,800 | 2h09m | 5.202 | — | — | — | —
16:52:05 | 4.4 | 4/10 | 800/4966 |  31.61% | 8,037,376/25,423,800 | 2h09m | 4.795 | — | — | — | —
16:52:10 | 4.4 | 4/10 | 825/4966 |  31.66% | 8,050,176/25,423,800 | 2h09m | 4.998 | — | — | — | —
16:52:15 | 4.4 | 4/10 | 850/4966 |  31.71% | 8,062,976/25,423,800 | 2h08m | 5.087 | — | — | — | —
16:52:21 | 4.4 | 4/10 | 875/4966 |  31.76% | 8,075,776/25,423,800 | 2h08m | 5.033 | — | — | — | —
16:52:26 | 4.4 | 4/10 | 900/4966 |  31.81% | 8,088,576/25,423,800 | 2h08m | 5.118 | — | — | — | —
16:52:31 | 4.4 | 4/10 | 925/4966 |  31.86% | 8,101,376/25,423,800 | 2h08m | 4.835 | — | — | — | —
16:52:36 | 4.4 | 4/10 | 950/4966 |  31.91% | 8,114,176/25,423,800 | 2h08m | 4.882 | — | — | — | —
16:52:41 | 4.4 | 4/10 | 975/4966 |  31.96% | 8,126,976/25,423,800 | 2h08m | 4.911 | — | — | — | —
16:52:47 | 4.4 | 4/10 | 1000/4966 |  32.01% | 8,139,776/25,423,800 | 2h08m | 5.001 | — | — | — | —
16:52:52 | 4.4 | 4/10 | 1025/4966 |  32.06% | 8,152,576/25,423,800 | 2h08m | 5.071 | — | — | — | —
16:52:57 | 4.4 | 4/10 | 1050/4966 |  32.11% | 8,165,376/25,423,800 | 2h08m | 5.000 | — | — | — | —
16:53:02 | 4.4 | 4/10 | 1075/4966 |  32.16% | 8,178,176/25,423,800 | 2h07m | 4.925 | — | — | — | —
16:53:08 | 4.4 | 4/10 | 1100/4966 |  32.22% | 8,190,976/25,423,800 | 2h07m | 4.926 | — | — | — | —
16:53:13 | 4.4 | 4/10 | 1125/4966 |  32.27% | 8,203,776/25,423,800 | 2h07m | 4.997 | — | — | — | —
16:53:18 | 4.4 | 4/10 | 1150/4966 |  32.32% | 8,216,576/25,423,800 | 2h07m | 5.124 | — | — | — | —
16:53:23 | 4.4 | 4/10 | 1175/4966 |  32.37% | 8,229,376/25,423,800 | 2h07m | 5.027 | — | — | — | —
16:53:29 | 4.4 | 4/10 | 1200/4966 |  32.42% | 8,242,176/25,423,800 | 2h07m | 5.019 | — | — | — | —
16:53:34 | 4.4 | 4/10 | 1225/4966 |  32.47% | 8,254,976/25,423,800 | 2h07m | 4.906 | — | — | — | —
16:53:39 | 4.4 | 4/10 | 1250/4966 |  32.52% | 8,267,776/25,423,800 | 2h07m | 5.006 | — | — | — | —
16:53:44 | 4.4 | 4/10 | 1275/4966 |  32.57% | 8,280,576/25,423,800 | 2h07m | 5.032 | — | — | — | —
16:53:50 | 4.4 | 4/10 | 1300/4966 |  32.62% | 8,293,376/25,423,800 | 2h06m | 4.920 | — | — | — | —
16:53:55 | 4.4 | 4/10 | 1325/4966 |  32.67% | 8,306,176/25,423,800 | 2h06m | 4.945 | — | — | — | —
16:54:00 | 4.4 | 4/10 | 1350/4966 |  32.72% | 8,318,976/25,423,800 | 2h06m | 4.940 | — | — | — | —
16:54:05 | 4.4 | 4/10 | 1375/4966 |  32.77% | 8,331,776/25,423,800 | 2h06m | 5.062 | — | — | — | —
16:54:11 | 4.4 | 4/10 | 1400/4966 |  32.82% | 8,344,576/25,423,800 | 2h06m | 5.003 | — | — | — | —
16:54:16 | 4.4 | 4/10 | 1425/4966 |  32.87% | 8,357,376/25,423,800 | 2h06m | 5.118 | — | — | — | —
16:54:21 | 4.4 | 4/10 | 1450/4966 |  32.92% | 8,370,176/25,423,800 | 2h06m | 4.871 | — | — | — | —
16:54:27 | 4.4 | 4/10 | 1475/4966 |  32.97% | 8,382,976/25,423,800 | 2h06m | 4.921 | — | — | — | —
16:54:33 | 4.4 | 4/10 | 1500/4966 |  33.02% | 8,395,776/25,423,800 | 2h06m | 5.056 | — | — | — | —
16:54:38 | 4.4 | 4/10 | 1525/4966 |  33.07% | 8,408,576/25,423,800 | 2h06m | 5.068 | — | — | — | —
16:54:43 | 4.4 | 4/10 | 1550/4966 |  33.12% | 8,421,376/25,423,800 | 2h05m | 5.041 | — | — | — | —
16:54:48 | 4.4 | 4/10 | 1575/4966 |  33.17% | 8,434,176/25,423,800 | 2h05m | 5.070 | — | — | — | —
16:54:53 | 4.4 | 4/10 | 1600/4966 |  33.22% | 8,446,976/25,423,800 | 2h05m | 5.022 | — | — | — | —
16:54:59 | 4.4 | 4/10 | 1625/4966 |  33.27% | 8,459,776/25,423,800 | 2h05m | 4.749 | — | — | — | —
16:55:04 | 4.4 | 4/10 | 1650/4966 |  33.32% | 8,472,576/25,423,800 | 2h05m | 4.942 | — | — | — | —
16:55:09 | 4.4 | 4/10 | 1675/4966 |  33.37% | 8,485,376/25,423,800 | 2h05m | 5.086 | — | — | — | —
16:55:14 | 4.4 | 4/10 | 1700/4966 |  33.42% | 8,498,176/25,423,800 | 2h05m | 4.929 | — | — | — | —
16:55:20 | 4.4 | 4/10 | 1725/4966 |  33.47% | 8,510,976/25,423,800 | 2h05m | 4.911 | — | — | — | —
16:55:25 | 4.4 | 4/10 | 1750/4966 |  33.52% | 8,523,776/25,423,800 | 2h05m | 4.842 | — | — | — | —
16:55:31 | 4.4 | 4/10 | 1775/4966 |  33.57% | 8,536,576/25,423,800 | 2h04m | 5.018 | — | — | — | —
16:55:36 | 4.4 | 4/10 | 1800/4966 |  33.62% | 8,549,376/25,423,800 | 2h04m | 4.864 | — | — | — | —
16:55:41 | 4.4 | 4/10 | 1825/4966 |  33.67% | 8,562,176/25,423,800 | 2h04m | 4.929 | — | — | — | —
16:55:47 | 4.4 | 4/10 | 1850/4966 |  33.73% | 8,574,976/25,423,800 | 2h04m | 4.997 | — | — | — | —
16:55:52 | 4.4 | 4/10 | 1875/4966 |  33.78% | 8,587,776/25,423,800 | 2h04m | 4.899 | — | — | — | —
16:55:57 | 4.4 | 4/10 | 1900/4966 |  33.83% | 8,600,576/25,423,800 | 2h04m | 4.903 | — | — | — | —
16:56:02 | 4.4 | 4/10 | 1925/4966 |  33.88% | 8,613,376/25,423,800 | 2h04m | 5.076 | — | — | — | —
16:56:08 | 4.4 | 4/10 | 1950/4966 |  33.93% | 8,626,176/25,423,800 | 2h04m | 4.875 | — | — | — | —
16:56:13 | 4.4 | 4/10 | 1975/4966 |  33.98% | 8,638,976/25,423,800 | 2h04m | 5.040 | — | — | — | —
16:56:18 | 4.4 | 4/10 | 2000/4966 |  34.03% | 8,651,776/25,423,800 | 2h03m | 5.017 | — | — | — | —
16:56:23 | 4.4 | 4/10 | 2025/4966 |  34.08% | 8,664,576/25,423,800 | 2h03m | 4.987 | — | — | — | —
16:56:29 | 4.4 | 4/10 | 2050/4966 |  34.13% | 8,677,376/25,423,800 | 2h03m | 4.845 | — | — | — | —
16:56:34 | 4.4 | 4/10 | 2075/4966 |  34.18% | 8,690,176/25,423,800 | 2h03m | 5.060 | — | — | — | —
16:56:39 | 4.4 | 4/10 | 2100/4966 |  34.23% | 8,702,976/25,423,800 | 2h03m | 5.037 | — | — | — | —
16:56:44 | 4.4 | 4/10 | 2125/4966 |  34.28% | 8,715,776/25,423,800 | 2h03m | 5.164 | — | — | — | —
16:56:50 | 4.4 | 4/10 | 2150/4966 |  34.33% | 8,728,576/25,423,800 | 2h03m | 4.944 | — | — | — | —
16:56:55 | 4.4 | 4/10 | 2175/4966 |  34.38% | 8,741,376/25,423,800 | 2h03m | 4.979 | — | — | — | —
16:57:00 | 4.4 | 4/10 | 2200/4966 |  34.43% | 8,754,176/25,423,800 | 2h03m | 4.901 | — | — | — | —
