time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
02:19:00 | 4.4.2 | 2/9 | 2150/2896 |  19.36% | 2,583,552/13,344,228 | 1h23m | 4.702 | — | — | — | —
02:19:05 | 4.4.2 | 2/9 | 2175/2896 |  19.46% | 2,596,352/13,344,228 | 1h23m | 4.855 | — | — | — | —
02:19:11 | 4.4.2 | 2/9 | 2200/2896 |  19.55% | 2,609,152/13,344,228 | 1h23m | 4.890 | — | — | — | —
02:19:17 | 4.4.2 | 2/9 | 2225/2896 |  19.65% | 2,621,952/13,344,228 | 1h23m | 4.573 | — | — | — | —
02:19:23 | 4.4.2 | 2/9 | 2250/2896 |  19.74% | 2,634,752/13,344,228 | 1h22m | 4.633 | — | — | — | —
02:19:28 | 4.4.2 | 2/9 | 2275/2896 |  19.84% | 2,647,552/13,344,228 | 1h22m | 4.503 | — | — | — | —
02:19:34 | 4.4.2 | 2/9 | 2300/2896 |  19.94% | 2,660,352/13,344,228 | 1h22m | 4.717 | — | — | — | —
02:19:40 | 4.4.2 | 2/9 | 2325/2896 |  20.03% | 2,673,152/13,344,228 | 1h22m | 4.452 | — | — | — | —
02:19:46 | 4.4.2 | 2/9 | 2350/2896 |  20.13% | 2,685,952/13,344,228 | 1h22m | 4.611 | — | — | — | —
02:19:51 | 4.4.2 | 2/9 | 2375/2896 |  20.22% | 2,698,752/13,344,228 | 1h22m | 4.855 | — | — | — | —
02:19:57 | 4.4.2 | 2/9 | 2400/2896 |  20.32% | 2,711,552/13,344,228 | 1h22m | 4.418 | — | — | — | —
02:20:03 | 4.4.2 | 2/9 | 2425/2896 |  20.42% | 2,724,352/13,344,228 | 1h22m | 4.873 | — | — | — | —
02:20:09 | 4.4.2 | 2/9 | 2450/2896 |  20.51% | 2,737,152/13,344,228 | 1h22m | 4.602 | — | — | — | —
02:20:14 | 4.4.2 | 2/9 | 2475/2896 |  20.61% | 2,749,952/13,344,228 | 1h21m | 4.501 | — | — | — | —
02:20:20 | 4.4.2 | 2/9 | 2500/2896 |  20.70% | 2,762,752/13,344,228 | 1h21m | 4.277 | — | — | — | —
02:20:26 | 4.4.2 | 2/9 | 2525/2896 |  20.80% | 2,775,552/13,344,228 | 1h21m | 4.816 | — | — | — | —
02:20:32 | 4.4.2 | 2/9 | 2550/2896 |  20.89% | 2,788,352/13,344,228 | 1h21m | 4.709 | — | — | — | —
02:20:38 | 4.4.2 | 2/9 | 2575/2896 |  20.99% | 2,801,152/13,344,228 | 1h21m | 4.574 | — | — | — | —
02:20:44 | 4.4.2 | 2/9 | 2600/2896 |  21.09% | 2,813,952/13,344,228 | 1h21m | 4.389 | — | — | — | —
02:20:50 | 4.4.2 | 2/9 | 2625/2896 |  21.18% | 2,826,752/13,344,228 | 1h21m | 4.415 | — | — | — | —
02:20:56 | 4.4.2 | 2/9 | 2650/2896 |  21.28% | 2,839,552/13,344,228 | 1h21m | 4.903 | — | — | — | —
02:21:02 | 4.4.2 | 2/9 | 2675/2896 |  21.37% | 2,852,352/13,344,228 | 1h21m | 4.619 | — | — | — | —
02:21:07 | 4.4.2 | 2/9 | 2700/2896 |  21.47% | 2,865,152/13,344,228 | 1h21m | 4.417 | — | — | — | —
02:21:13 | 4.4.2 | 2/9 | 2725/2896 |  21.57% | 2,877,952/13,344,228 | 1h20m | 4.505 | — | — | — | —
02:21:19 | 4.4.2 | 2/9 | 2750/2896 |  21.66% | 2,890,752/13,344,228 | 1h20m | 4.680 | — | — | — | —
02:21:25 | 4.4.2 | 2/9 | 2775/2896 |  21.76% | 2,903,552/13,344,228 | 1h20m | 4.752 | — | — | — | —
02:21:30 | 4.4.2 | 2/9 | 2800/2896 |  21.85% | 2,916,352/13,344,228 | 1h20m | 4.631 | — | — | — | —
02:21:36 | 4.4.2 | 2/9 | 2825/2896 |  21.95% | 2,929,152/13,344,228 | 1h20m | 4.704 | — | — | — | —
02:21:42 | 4.4.2 | 2/9 | 2850/2896 |  22.05% | 2,941,952/13,344,228 | 1h20m | 4.712 | — | — | — | —
02:21:47 | 4.4.2 | 2/9 | 2875/2896 |  22.14% | 2,954,752/13,344,228 | 1h20m | 4.186 | — | — | — | —
02:21:52 | 4.4.2 | 2/9 | 2896/2896 |  22.22% | 2,965,504/13,344,228 | 1h20m | 4.577 | — | — | — | —
02:22:03 | validation | 2/9 | epoch-end |  22.22% | 2,965,384/13,344,228 | 1h20m | 4.642 |  56.26% |  45.70% |   9.27% | 1.477
02:22:04 | 4.4.2 | 3/9 | 1/2896 |  22.23% | 2,966,016/13,344,228 | 1h20m | 4.724 | — | — | — | —
02:22:09 | 4.4.2 | 3/9 | 25/2896 |  22.32% | 2,978,304/13,344,228 | 1h20m | 4.453 | — | — | — | —
02:22:15 | 4.4.2 | 3/9 | 50/2896 |  22.41% | 2,991,104/13,344,228 | 1h20m | 4.752 | — | — | — | —
02:22:20 | 4.4.2 | 3/9 | 75/2896 |  22.51% | 3,003,904/13,344,228 | 1h20m | 4.576 | — | — | — | —
02:22:26 | 4.4.2 | 3/9 | 100/2896 |  22.61% | 3,016,704/13,344,228 | 1h20m | 4.895 | — | — | — | —
02:22:31 | 4.4.2 | 3/9 | 125/2896 |  22.70% | 3,029,504/13,344,228 | 1h20m | 4.908 | — | — | — | —
02:22:37 | 4.4.2 | 3/9 | 150/2896 |  22.80% | 3,042,304/13,344,228 | 1h20m | 4.461 | — | — | — | —
02:22:43 | 4.4.2 | 3/9 | 175/2896 |  22.89% | 3,055,104/13,344,228 | 1h19m | 4.703 | — | — | — | —
02:22:48 | 4.4.2 | 3/9 | 200/2896 |  22.99% | 3,067,904/13,344,228 | 1h19m | 5.440 | — | — | — | —
02:22:54 | 4.4.2 | 3/9 | 225/2896 |  23.09% | 3,080,704/13,344,228 | 1h19m | 4.566 | — | — | — | —
02:23:00 | 4.4.2 | 3/9 | 250/2896 |  23.18% | 3,093,504/13,344,228 | 1h19m | 4.555 | — | — | — | —
02:23:05 | 4.4.2 | 3/9 | 275/2896 |  23.28% | 3,106,304/13,344,228 | 1h19m | 4.996 | — | — | — | —
02:23:11 | 4.4.2 | 3/9 | 300/2896 |  23.37% | 3,119,104/13,344,228 | 1h19m | 5.030 | — | — | — | —
02:23:17 | 4.4.2 | 3/9 | 325/2896 |  23.47% | 3,131,904/13,344,228 | 1h19m | 5.133 | — | — | — | —
02:23:23 | 4.4.2 | 3/9 | 350/2896 |  23.57% | 3,144,704/13,344,228 | 1h19m | 4.246 | — | — | — | —
02:23:29 | 4.4.2 | 3/9 | 375/2896 |  23.66% | 3,157,504/13,344,228 | 1h19m | 4.191 | — | — | — | —
02:23:34 | 4.4.2 | 3/9 | 400/2896 |  23.76% | 3,170,304/13,344,228 | 1h18m | 4.424 | — | — | — | —
02:23:40 | 4.4.2 | 3/9 | 425/2896 |  23.85% | 3,183,104/13,344,228 | 1h18m | 4.616 | — | — | — | —
02:23:46 | 4.4.2 | 3/9 | 450/2896 |  23.95% | 3,195,904/13,344,228 | 1h18m | 4.669 | — | — | — | —
02:23:51 | 4.4.2 | 3/9 | 475/2896 |  24.04% | 3,208,704/13,344,228 | 1h18m | 4.836 | — | — | — | —
02:23:57 | 4.4.2 | 3/9 | 500/2896 |  24.14% | 3,221,504/13,344,228 | 1h18m | 4.350 | — | — | — | —
02:24:03 | 4.4.2 | 3/9 | 525/2896 |  24.24% | 3,234,304/13,344,228 | 1h18m | 4.810 | — | — | — | —
02:24:08 | 4.4.2 | 3/9 | 550/2896 |  24.33% | 3,247,104/13,344,228 | 1h18m | 4.565 | — | — | — | —
02:24:14 | 4.4.2 | 3/9 | 575/2896 |  24.43% | 3,259,904/13,344,228 | 1h18m | 4.916 | — | — | — | —
02:24:20 | 4.4.2 | 3/9 | 600/2896 |  24.52% | 3,272,704/13,344,228 | 1h18m | 4.447 | — | — | — | —
02:24:26 | 4.4.2 | 3/9 | 625/2896 |  24.62% | 3,285,504/13,344,228 | 1h17m | 4.771 | — | — | — | —
02:24:31 | 4.4.2 | 3/9 | 650/2896 |  24.72% | 3,298,304/13,344,228 | 1h17m | 4.725 | — | — | — | —
02:24:37 | 4.4.2 | 3/9 | 675/2896 |  24.81% | 3,311,104/13,344,228 | 1h17m | 4.305 | — | — | — | —
02:24:43 | 4.4.2 | 3/9 | 700/2896 |  24.91% | 3,323,904/13,344,228 | 1h17m | 4.569 | — | — | — | —
02:24:49 | 4.4.2 | 3/9 | 725/2896 |  25.00% | 3,336,704/13,344,228 | 1h17m | 4.333 | — | — | — | —
02:24:54 | 4.4.2 | 3/9 | 750/2896 |  25.10% | 3,349,504/13,344,228 | 1h17m | 4.829 | — | — | — | —
02:25:00 | 4.4.2 | 3/9 | 775/2896 |  25.20% | 3,362,304/13,344,228 | 1h17m | 5.014 | — | — | — | —
02:25:06 | 4.4.2 | 3/9 | 800/2896 |  25.29% | 3,375,104/13,344,228 | 1h17m | 4.700 | — | — | — | —
02:25:11 | 4.4.2 | 3/9 | 825/2896 |  25.39% | 3,387,904/13,344,228 | 1h17m | 4.591 | — | — | — | —
02:25:17 | 4.4.2 | 3/9 | 850/2896 |  25.48% | 3,400,704/13,344,228 | 1h16m | 4.490 | — | — | — | —
02:25:23 | 4.4.2 | 3/9 | 875/2896 |  25.58% | 3,413,504/13,344,228 | 1h16m | 4.415 | — | — | — | —
02:25:29 | 4.4.2 | 3/9 | 900/2896 |  25.68% | 3,426,304/13,344,228 | 1h16m | 4.453 | — | — | — | —
02:25:35 | 4.4.2 | 3/9 | 925/2896 |  25.77% | 3,439,104/13,344,228 | 1h16m | 4.500 | — | — | — | —
02:25:40 | 4.4.2 | 3/9 | 950/2896 |  25.87% | 3,451,904/13,344,228 | 1h16m | 4.763 | — | — | — | —
02:25:47 | 4.4.2 | 3/9 | 975/2896 |  25.96% | 3,464,704/13,344,228 | 1h16m | 4.917 | — | — | — | —
02:25:53 | 4.4.2 | 3/9 | 1000/2896 |  26.06% | 3,477,504/13,344,228 | 1h16m | 4.902 | — | — | — | —
02:25:58 | 4.4.2 | 3/9 | 1025/2896 |  26.15% | 3,490,304/13,344,228 | 1h16m | 4.866 | — | — | — | —
02:26:04 | 4.4.2 | 3/9 | 1050/2896 |  26.25% | 3,503,104/13,344,228 | 1h16m | 4.709 | — | — | — | —
02:26:10 | 4.4.2 | 3/9 | 1075/2896 |  26.35% | 3,515,904/13,344,228 | 1h16m | 4.518 | — | — | — | —
02:26:16 | 4.4.2 | 3/9 | 1100/2896 |  26.44% | 3,528,704/13,344,228 | 1h15m | 4.341 | — | — | — | —
02:26:21 | 4.4.2 | 3/9 | 1125/2896 |  26.54% | 3,541,504/13,344,228 | 1h15m | 4.772 | — | — | — | —
02:26:27 | 4.4.2 | 3/9 | 1150/2896 |  26.63% | 3,554,304/13,344,228 | 1h15m | 5.029 | — | — | — | —
02:26:33 | 4.4.2 | 3/9 | 1175/2896 |  26.73% | 3,567,104/13,344,228 | 1h15m | 4.784 | — | — | — | —
02:26:38 | 4.4.2 | 3/9 | 1200/2896 |  26.83% | 3,579,904/13,344,228 | 1h15m | 4.414 | — | — | — | —
02:26:44 | 4.4.2 | 3/9 | 1225/2896 |  26.92% | 3,592,704/13,344,228 | 1h15m | 4.688 | — | — | — | —
02:26:50 | 4.4.2 | 3/9 | 1250/2896 |  27.02% | 3,605,504/13,344,228 | 1h15m | 4.688 | — | — | — | —
02:26:56 | 4.4.2 | 3/9 | 1275/2896 |  27.11% | 3,618,304/13,344,228 | 1h15m | 4.669 | — | — | — | —
02:27:02 | 4.4.2 | 3/9 | 1300/2896 |  27.21% | 3,631,104/13,344,228 | 1h15m | 4.333 | — | — | — | —
02:27:07 | 4.4.2 | 3/9 | 1325/2896 |  27.31% | 3,643,904/13,344,228 | 1h14m | 4.877 | — | — | — | —
02:27:13 | 4.4.2 | 3/9 | 1350/2896 |  27.40% | 3,656,704/13,344,228 | 1h14m | 4.620 | — | — | — | —
02:27:19 | 4.4.2 | 3/9 | 1375/2896 |  27.50% | 3,669,504/13,344,228 | 1h14m | 4.913 | — | — | — | —
02:27:24 | 4.4.2 | 3/9 | 1400/2896 |  27.59% | 3,682,304/13,344,228 | 1h14m | 4.683 | — | — | — | —
02:27:30 | 4.4.2 | 3/9 | 1425/2896 |  27.69% | 3,695,104/13,344,228 | 1h14m | 4.865 | — | — | — | —
02:27:36 | 4.4.2 | 3/9 | 1450/2896 |  27.79% | 3,707,904/13,344,228 | 1h14m | 4.579 | — | — | — | —
02:27:42 | 4.4.2 | 3/9 | 1475/2896 |  27.88% | 3,720,704/13,344,228 | 1h14m | 4.748 | — | — | — | —
02:27:47 | 4.4.2 | 3/9 | 1500/2896 |  27.98% | 3,733,504/13,344,228 | 1h14m | 4.766 | — | — | — | —
02:27:53 | 4.4.2 | 3/9 | 1525/2896 |  28.07% | 3,746,304/13,344,228 | 1h14m | 4.667 | — | — | — | —
02:27:59 | 4.4.2 | 3/9 | 1550/2896 |  28.17% | 3,759,104/13,344,228 | 1h14m | 4.374 | — | — | — | —
02:28:05 | 4.4.2 | 3/9 | 1575/2896 |  28.27% | 3,771,904/13,344,228 | 1h13m | 4.611 | — | — | — | —
02:28:10 | 4.4.2 | 3/9 | 1600/2896 |  28.36% | 3,784,704/13,344,228 | 1h13m | 4.825 | — | — | — | —
02:28:16 | 4.4.2 | 3/9 | 1625/2896 |  28.46% | 3,797,504/13,344,228 | 1h13m | 4.890 | — | — | — | —
02:28:22 | 4.4.2 | 3/9 | 1650/2896 |  28.55% | 3,810,304/13,344,228 | 1h13m | 4.826 | — | — | — | —
02:28:28 | 4.4.2 | 3/9 | 1675/2896 |  28.65% | 3,823,104/13,344,228 | 1h13m | 4.927 | — | — | — | —
02:28:34 | 4.4.2 | 3/9 | 1700/2896 |  28.74% | 3,835,904/13,344,228 | 1h13m | 4.729 | — | — | — | —
02:28:39 | 4.4.2 | 3/9 | 1725/2896 |  28.84% | 3,848,704/13,344,228 | 1h13m | 4.725 | — | — | — | —
02:28:45 | 4.4.2 | 3/9 | 1750/2896 |  28.94% | 3,861,504/13,344,228 | 1h13m | 4.760 | — | — | — | —
02:28:51 | 4.4.2 | 3/9 | 1775/2896 |  29.03% | 3,874,304/13,344,228 | 1h13m | 4.931 | — | — | — | —
02:28:57 | 4.4.2 | 3/9 | 1800/2896 |  29.13% | 3,887,104/13,344,228 | 1h12m | 4.817 | — | — | — | —
02:29:03 | 4.4.2 | 3/9 | 1825/2896 |  29.22% | 3,899,904/13,344,228 | 1h12m | 4.448 | — | — | — | —
02:29:08 | 4.4.2 | 3/9 | 1850/2896 |  29.32% | 3,912,704/13,344,228 | 1h12m | 4.748 | — | — | — | —
02:29:14 | 4.4.2 | 3/9 | 1875/2896 |  29.42% | 3,925,504/13,344,228 | 1h12m | 4.663 | — | — | — | —
02:29:20 | 4.4.2 | 3/9 | 1900/2896 |  29.51% | 3,938,304/13,344,228 | 1h12m | 4.535 | — | — | — | —
02:29:26 | 4.4.2 | 3/9 | 1925/2896 |  29.61% | 3,951,104/13,344,228 | 1h12m | 4.964 | — | — | — | —
02:29:32 | 4.4.2 | 3/9 | 1950/2896 |  29.70% | 3,963,904/13,344,228 | 1h12m | 4.796 | — | — | — | —
02:29:37 | 4.4.2 | 3/9 | 1975/2896 |  29.80% | 3,976,704/13,344,228 | 1h12m | 4.885 | — | — | — | —
02:29:43 | 4.4.2 | 3/9 | 2000/2896 |  29.90% | 3,989,504/13,344,228 | 1h12m | 4.445 | — | — | — | —
02:29:49 | 4.4.2 | 3/9 | 2025/2896 |  29.99% | 4,002,304/13,344,228 | 1h12m | 4.482 | — | — | — | —
02:29:55 | 4.4.2 | 3/9 | 2050/2896 |  30.09% | 4,015,104/13,344,228 | 1h11m | 4.440 | — | — | — | —
02:30:01 | 4.4.2 | 3/9 | 2075/2896 |  30.18% | 4,027,904/13,344,228 | 1h11m | 4.626 | — | — | — | —
02:30:07 | 4.4.2 | 3/9 | 2100/2896 |  30.28% | 4,040,704/13,344,228 | 1h11m | 4.613 | — | — | — | —
02:30:13 | 4.4.2 | 3/9 | 2125/2896 |  30.38% | 4,053,504/13,344,228 | 1h11m | 4.737 | — | — | — | —
02:30:19 | 4.4.2 | 3/9 | 2150/2896 |  30.47% | 4,066,304/13,344,228 | 1h11m | 4.393 | — | — | — | —
02:30:25 | 4.4.2 | 3/9 | 2175/2896 |  30.57% | 4,079,104/13,344,228 | 1h11m | 4.736 | — | — | — | —
02:30:31 | 4.4.2 | 3/9 | 2200/2896 |  30.66% | 4,091,904/13,344,228 | 1h11m | 4.854 | — | — | — | —
02:30:37 | 4.4.2 | 3/9 | 2225/2896 |  30.76% | 4,104,704/13,344,228 | 1h11m | 4.162 | — | — | — | —
02:30:42 | 4.4.2 | 3/9 | 2250/2896 |  30.85% | 4,117,504/13,344,228 | 1h11m | 4.368 | — | — | — | —
02:30:48 | 4.4.2 | 3/9 | 2275/2896 |  30.95% | 4,130,304/13,344,228 | 1h11m | 4.589 | — | — | — | —
02:30:54 | 4.4.2 | 3/9 | 2300/2896 |  31.05% | 4,143,104/13,344,228 | 1h10m | 4.553 | — | — | — | —
02:30:59 | 4.4.2 | 3/9 | 2325/2896 |  31.14% | 4,155,904/13,344,228 | 1h10m | 4.615 | — | — | — | —
02:31:05 | 4.4.2 | 3/9 | 2350/2896 |  31.24% | 4,168,704/13,344,228 | 1h10m | 4.738 | — | — | — | —
02:31:11 | 4.4.2 | 3/9 | 2375/2896 |  31.33% | 4,181,504/13,344,228 | 1h10m | 4.609 | — | — | — | —
02:31:16 | 4.4.2 | 3/9 | 2400/2896 |  31.43% | 4,194,304/13,344,228 | 1h10m | 4.827 | — | — | — | —
02:31:22 | 4.4.2 | 3/9 | 2425/2896 |  31.53% | 4,207,104/13,344,228 | 1h10m | 4.441 | — | — | — | —
02:31:28 | 4.4.2 | 3/9 | 2450/2896 |  31.62% | 4,219,904/13,344,228 | 1h10m | 4.275 | — | — | — | —
02:31:33 | 4.4.2 | 3/9 | 2475/2896 |  31.72% | 4,232,704/13,344,228 | 1h10m | 4.428 | — | — | — | —
02:31:39 | 4.4.2 | 3/9 | 2500/2896 |  31.81% | 4,245,504/13,344,228 | 1h10m | 4.617 | — | — | — | —
02:31:45 | 4.4.2 | 3/9 | 2525/2896 |  31.91% | 4,258,304/13,344,228 | 1h09m | 4.940 | — | — | — | —
02:31:50 | 4.4.2 | 3/9 | 2550/2896 |  32.01% | 4,271,104/13,344,228 | 1h09m | 4.672 | — | — | — | —
02:31:56 | 4.4.2 | 3/9 | 2575/2896 |  32.10% | 4,283,904/13,344,228 | 1h09m | 4.884 | — | — | — | —
02:32:02 | 4.4.2 | 3/9 | 2600/2896 |  32.20% | 4,296,704/13,344,228 | 1h09m | 4.298 | — | — | — | —
02:32:07 | 4.4.2 | 3/9 | 2625/2896 |  32.29% | 4,309,504/13,344,228 | 1h09m | 4.672 | — | — | — | —
02:32:13 | 4.4.2 | 3/9 | 2650/2896 |  32.39% | 4,322,304/13,344,228 | 1h09m | 4.584 | — | — | — | —
02:32:19 | 4.4.2 | 3/9 | 2675/2896 |  32.49% | 4,335,104/13,344,228 | 1h09m | 4.721 | — | — | — | —
02:32:24 | 4.4.2 | 3/9 | 2700/2896 |  32.58% | 4,347,904/13,344,228 | 1h09m | 4.754 | — | — | — | —
02:32:30 | 4.4.2 | 3/9 | 2725/2896 |  32.68% | 4,360,704/13,344,228 | 1h09m | 4.551 | — | — | — | —
02:32:35 | 4.4.2 | 3/9 | 2750/2896 |  32.77% | 4,373,504/13,344,228 | 1h08m | 4.748 | — | — | — | —
02:32:41 | 4.4.2 | 3/9 | 2775/2896 |  32.87% | 4,386,304/13,344,228 | 1h08m | 4.510 | — | — | — | —
02:32:47 | 4.4.2 | 3/9 | 2800/2896 |  32.97% | 4,399,104/13,344,228 | 1h08m | 4.627 | — | — | — | —
02:32:52 | 4.4.2 | 3/9 | 2825/2896 |  33.06% | 4,411,904/13,344,228 | 1h08m | 4.675 | — | — | — | —
02:32:58 | 4.4.2 | 3/9 | 2850/2896 |  33.16% | 4,424,704/13,344,228 | 1h08m | 4.484 | — | — | — | —
02:33:04 | 4.4.2 | 3/9 | 2875/2896 |  33.25% | 4,437,504/13,344,228 | 1h08m | 4.603 | — | — | — | —
02:33:08 | 4.4.2 | 3/9 | 2896/2896 |  33.33% | 4,448,256/13,344,228 | 1h08m | 5.335 | — | — | — | —
02:33:19 | validation | 3/9 | epoch-end |  33.33% | 4,448,076/13,344,228 | 1h08m | 4.648 |  56.58% |  46.04% |   9.29% | 1.474
02:33:19 | 4.4.2 | 4/9 | 1/2896 |  33.34% | 4,448,768/13,344,228 | 1h08m | 4.564 | — | — | — | —
02:33:25 | 4.4.2 | 4/9 | 25/2896 |  33.43% | 4,461,056/13,344,228 | 1h08m | 4.675 | — | — | — | —
02:33:31 | 4.4.2 | 4/9 | 50/2896 |  33.53% | 4,473,856/13,344,228 | 1h08m | 4.350 | — | — | — | —
02:33:36 | 4.4.2 | 4/9 | 75/2896 |  33.62% | 4,486,656/13,344,228 | 1h08m | 4.833 | — | — | — | —
02:33:42 | 4.4.2 | 4/9 | 100/2896 |  33.72% | 4,499,456/13,344,228 | 1h08m | 4.533 | — | — | — | —
02:33:48 | 4.4.2 | 4/9 | 125/2896 |  33.81% | 4,512,256/13,344,228 | 1h08m | 4.516 | — | — | — | —
02:33:53 | 4.4.2 | 4/9 | 150/2896 |  33.91% | 4,525,056/13,344,228 | 1h08m | 4.815 | — | — | — | —
02:33:59 | 4.4.2 | 4/9 | 175/2896 |  34.00% | 4,537,856/13,344,228 | 1h07m | 4.106 | — | — | — | —
02:34:05 | 4.4.2 | 4/9 | 200/2896 |  34.10% | 4,550,656/13,344,228 | 1h07m | 4.859 | — | — | — | —
02:34:10 | 4.4.2 | 4/9 | 225/2896 |  34.20% | 4,563,456/13,344,228 | 1h07m | 4.474 | — | — | — | —
02:34:16 | 4.4.2 | 4/9 | 250/2896 |  34.29% | 4,576,256/13,344,228 | 1h07m | 4.568 | — | — | — | —
02:34:21 | 4.4.2 | 4/9 | 275/2896 |  34.39% | 4,589,056/13,344,228 | 1h07m | 4.708 | — | — | — | —
02:34:27 | 4.4.2 | 4/9 | 300/2896 |  34.48% | 4,601,856/13,344,228 | 1h07m | 4.510 | — | — | — | —
02:34:33 | 4.4.2 | 4/9 | 325/2896 |  34.58% | 4,614,656/13,344,228 | 1h07m | 4.630 | — | — | — | —
02:34:38 | 4.4.2 | 4/9 | 350/2896 |  34.68% | 4,627,456/13,344,228 | 1h07m | 4.714 | — | — | — | —
02:34:44 | 4.4.2 | 4/9 | 375/2896 |  34.77% | 4,640,256/13,344,228 | 1h07m | 4.637 | — | — | — | —
02:34:50 | 4.4.2 | 4/9 | 400/2896 |  34.87% | 4,653,056/13,344,228 | 1h06m | 4.655 | — | — | — | —
02:34:55 | 4.4.2 | 4/9 | 425/2896 |  34.96% | 4,665,856/13,344,228 | 1h06m | 4.794 | — | — | — | —
02:35:01 | 4.4.2 | 4/9 | 450/2896 |  35.06% | 4,678,656/13,344,228 | 1h06m | 4.739 | — | — | — | —
02:35:07 | 4.4.2 | 4/9 | 475/2896 |  35.16% | 4,691,456/13,344,228 | 1h06m | 4.887 | — | — | — | —
02:35:12 | 4.4.2 | 4/9 | 500/2896 |  35.25% | 4,704,256/13,344,228 | 1h06m | 4.738 | — | — | — | —
02:35:18 | 4.4.2 | 4/9 | 525/2896 |  35.35% | 4,717,056/13,344,228 | 1h06m | 4.339 | — | — | — | —
02:35:24 | 4.4.2 | 4/9 | 550/2896 |  35.44% | 4,729,856/13,344,228 | 1h06m | 4.517 | — | — | — | —
02:35:29 | 4.4.2 | 4/9 | 575/2896 |  35.54% | 4,742,656/13,344,228 | 1h06m | 4.697 | — | — | — | —
02:35:35 | 4.4.2 | 4/9 | 600/2896 |  35.64% | 4,755,456/13,344,228 | 1h06m | 4.453 | — | — | — | —
02:35:41 | 4.4.2 | 4/9 | 625/2896 |  35.73% | 4,768,256/13,344,228 | 1h06m | 4.749 | — | — | — | —
02:35:46 | 4.4.2 | 4/9 | 650/2896 |  35.83% | 4,781,056/13,344,228 | 1h05m | 5.092 | — | — | — | —
02:35:52 | 4.4.2 | 4/9 | 675/2896 |  35.92% | 4,793,856/13,344,228 | 1h05m | 4.344 | — | — | — | —
02:35:58 | 4.4.2 | 4/9 | 700/2896 |  36.02% | 4,806,656/13,344,228 | 1h05m | 4.791 | — | — | — | —
02:36:03 | 4.4.2 | 4/9 | 725/2896 |  36.11% | 4,819,456/13,344,228 | 1h05m | 4.500 | — | — | — | —
02:36:09 | 4.4.2 | 4/9 | 750/2896 |  36.21% | 4,832,256/13,344,228 | 1h05m | 4.865 | — | — | — | —
02:36:15 | 4.4.2 | 4/9 | 775/2896 |  36.31% | 4,845,056/13,344,228 | 1h05m | 4.217 | — | — | — | —
02:36:20 | 4.4.2 | 4/9 | 800/2896 |  36.40% | 4,857,856/13,344,228 | 1h05m | 4.720 | — | — | — | —
02:36:26 | 4.4.2 | 4/9 | 825/2896 |  36.50% | 4,870,656/13,344,228 | 1h05m | 4.351 | — | — | — | —
02:36:32 | 4.4.2 | 4/9 | 850/2896 |  36.59% | 4,883,456/13,344,228 | 1h05m | 4.977 | — | — | — | —
02:36:37 | 4.4.2 | 4/9 | 875/2896 |  36.69% | 4,896,256/13,344,228 | 1h04m | 4.663 | — | — | — | —
02:36:43 | 4.4.2 | 4/9 | 900/2896 |  36.79% | 4,909,056/13,344,228 | 1h04m | 4.961 | — | — | — | —
02:36:49 | 4.4.2 | 4/9 | 925/2896 |  36.88% | 4,921,856/13,344,228 | 1h04m | 4.723 | — | — | — | —
02:36:54 | 4.4.2 | 4/9 | 950/2896 |  36.98% | 4,934,656/13,344,228 | 1h04m | 4.622 | — | — | — | —
02:37:00 | 4.4.2 | 4/9 | 975/2896 |  37.07% | 4,947,456/13,344,228 | 1h04m | 4.773 | — | — | — | —
02:37:06 | 4.4.2 | 4/9 | 1000/2896 |  37.17% | 4,960,256/13,344,228 | 1h04m | 4.548 | — | — | — | —
02:37:11 | 4.4.2 | 4/9 | 1025/2896 |  37.27% | 4,973,056/13,344,228 | 1h04m | 4.713 | — | — | — | —
02:37:17 | 4.4.2 | 4/9 | 1050/2896 |  37.36% | 4,985,856/13,344,228 | 1h04m | 4.436 | — | — | — | —
02:37:22 | 4.4.2 | 4/9 | 1075/2896 |  37.46% | 4,998,656/13,344,228 | 1h04m | 4.169 | — | — | — | —
02:37:28 | 4.4.2 | 4/9 | 1100/2896 |  37.55% | 5,011,456/13,344,228 | 1h04m | 4.682 | — | — | — | —
02:37:34 | 4.4.2 | 4/9 | 1125/2896 |  37.65% | 5,024,256/13,344,228 | 1h03m | 4.744 | — | — | — | —
02:37:39 | 4.4.2 | 4/9 | 1150/2896 |  37.75% | 5,037,056/13,344,228 | 1h03m | 4.796 | — | — | — | —
02:37:45 | 4.4.2 | 4/9 | 1175/2896 |  37.84% | 5,049,856/13,344,228 | 1h03m | 4.570 | — | — | — | —
02:37:51 | 4.4.2 | 4/9 | 1200/2896 |  37.94% | 5,062,656/13,344,228 | 1h03m | 4.711 | — | — | — | —
02:37:56 | 4.4.2 | 4/9 | 1225/2896 |  38.03% | 5,075,456/13,344,228 | 1h03m | 4.966 | — | — | — | —
02:38:02 | 4.4.2 | 4/9 | 1250/2896 |  38.13% | 5,088,256/13,344,228 | 1h03m | 4.604 | — | — | — | —
02:38:08 | 4.4.2 | 4/9 | 1275/2896 |  38.23% | 5,101,056/13,344,228 | 1h03m | 5.011 | — | — | — | —
02:38:13 | 4.4.2 | 4/9 | 1300/2896 |  38.32% | 5,113,856/13,344,228 | 1h03m | 4.684 | — | — | — | —
