time | phase | epoch | batch | work | done | ETA | loss | card@1 | zone | tile | timing
07:56:56 | 4.3 | 5/10 | 4350/4369 |  49.96% | 11,174,912/22,368,840 | 1h33m | 2.859 | — | — | — | —
07:57:01 | 4.3 | 5/10 | 4369/4369 |  50.00% | 11,184,640/22,368,840 | 1h33m | 2.879 | — | — | — | —
07:57:11 | validation | 5/10 | epoch-end |  50.00% | 11,184,420/22,368,840 | 1h33m | 2.932 |  55.07% |  44.30% |   5.79% | 1.522
07:57:12 | 4.3 | 6/10 | 1/4369 |  50.00% | 11,185,152/22,368,840 | 1h33m | 2.883 | — | — | — | —
07:57:18 | 4.3 | 6/10 | 25/4369 |  50.06% | 11,197,440/22,368,840 | 1h33m | 2.916 | — | — | — | —
07:57:24 | 4.3 | 6/10 | 50/4369 |  50.11% | 11,210,240/22,368,840 | 1h33m | 2.888 | — | — | — | —
07:57:31 | 4.3 | 6/10 | 75/4369 |  50.17% | 11,223,040/22,368,840 | 1h33m | 2.909 | — | — | — | —
07:57:37 | 4.3 | 6/10 | 100/4369 |  50.23% | 11,235,840/22,368,840 | 1h33m | 2.896 | — | — | — | —
07:57:43 | 4.3 | 6/10 | 125/4369 |  50.29% | 11,248,640/22,368,840 | 1h33m | 2.858 | — | — | — | —
07:57:50 | 4.3 | 6/10 | 150/4369 |  50.34% | 11,261,440/22,368,840 | 1h33m | 2.791 | — | — | — | —
07:57:56 | 4.3 | 6/10 | 175/4369 |  50.40% | 11,274,240/22,368,840 | 1h32m | 2.950 | — | — | — | —
07:58:03 | 4.3 | 6/10 | 200/4369 |  50.46% | 11,287,040/22,368,840 | 1h32m | 3.036 | — | — | — | —
07:58:09 | 4.3 | 6/10 | 225/4369 |  50.51% | 11,299,840/22,368,840 | 1h32m | 2.931 | — | — | — | —
07:58:15 | 4.3 | 6/10 | 250/4369 |  50.57% | 11,312,640/22,368,840 | 1h32m | 3.047 | — | — | — | —
07:58:21 | 4.3 | 6/10 | 275/4369 |  50.63% | 11,325,440/22,368,840 | 1h32m | 2.953 | — | — | — | —
07:58:28 | 4.3 | 6/10 | 300/4369 |  50.69% | 11,338,240/22,368,840 | 1h32m | 2.824 | — | — | — | —
07:58:35 | 4.3 | 6/10 | 325/4369 |  50.74% | 11,351,040/22,368,840 | 1h32m | 2.804 | — | — | — | —
07:58:41 | 4.3 | 6/10 | 350/4369 |  50.80% | 11,363,840/22,368,840 | 1h32m | 2.969 | — | — | — | —
07:58:47 | 4.3 | 6/10 | 375/4369 |  50.86% | 11,376,640/22,368,840 | 1h32m | 2.845 | — | — | — | —
07:58:54 | 4.3 | 6/10 | 400/4369 |  50.92% | 11,389,440/22,368,840 | 1h31m | 2.982 | — | — | — | —
07:59:00 | 4.3 | 6/10 | 425/4369 |  50.97% | 11,402,240/22,368,840 | 1h31m | 2.867 | — | — | — | —
07:59:07 | 4.3 | 6/10 | 450/4369 |  51.03% | 11,415,040/22,368,840 | 1h31m | 2.895 | — | — | — | —
07:59:14 | 4.3 | 6/10 | 475/4369 |  51.09% | 11,427,840/22,368,840 | 1h31m | 3.001 | — | — | — | —
07:59:20 | 4.3 | 6/10 | 500/4369 |  51.14% | 11,440,640/22,368,840 | 1h31m | 2.724 | — | — | — | —
07:59:26 | 4.3 | 6/10 | 525/4369 |  51.20% | 11,453,440/22,368,840 | 1h31m | 2.825 | — | — | — | —
07:59:32 | 4.3 | 6/10 | 550/4369 |  51.26% | 11,466,240/22,368,840 | 1h31m | 2.846 | — | — | — | —
07:59:39 | 4.3 | 6/10 | 575/4369 |  51.32% | 11,479,040/22,368,840 | 1h31m | 2.850 | — | — | — | —
07:59:46 | 4.3 | 6/10 | 600/4369 |  51.37% | 11,491,840/22,368,840 | 1h31m | 2.908 | — | — | — | —
07:59:52 | 4.3 | 6/10 | 625/4369 |  51.43% | 11,504,640/22,368,840 | 1h30m | 2.859 | — | — | — | —
07:59:59 | 4.3 | 6/10 | 650/4369 |  51.49% | 11,517,440/22,368,840 | 1h30m | 2.908 | — | — | — | —
08:00:05 | 4.3 | 6/10 | 675/4369 |  51.54% | 11,530,240/22,368,840 | 1h30m | 2.925 | — | — | — | —
08:00:11 | 4.3 | 6/10 | 700/4369 |  51.60% | 11,543,040/22,368,840 | 1h30m | 2.783 | — | — | — | —
08:00:17 | 4.3 | 6/10 | 725/4369 |  51.66% | 11,555,840/22,368,840 | 1h30m | 2.906 | — | — | — | —
08:00:24 | 4.3 | 6/10 | 750/4369 |  51.72% | 11,568,640/22,368,840 | 1h30m | 2.877 | — | — | — | —
08:00:31 | 4.3 | 6/10 | 775/4369 |  51.77% | 11,581,440/22,368,840 | 1h30m | 2.878 | — | — | — | —
08:00:37 | 4.3 | 6/10 | 800/4369 |  51.83% | 11,594,240/22,368,840 | 1h30m | 2.940 | — | — | — | —
08:00:43 | 4.3 | 6/10 | 825/4369 |  51.89% | 11,607,040/22,368,840 | 1h30m | 2.850 | — | — | — | —
08:00:50 | 4.3 | 6/10 | 850/4369 |  51.95% | 11,619,840/22,368,840 | 1h30m | 2.862 | — | — | — | —
08:00:56 | 4.3 | 6/10 | 875/4369 |  52.00% | 11,632,640/22,368,840 | 1h29m | 3.011 | — | — | — | —
08:01:03 | 4.3 | 6/10 | 900/4369 |  52.06% | 11,645,440/22,368,840 | 1h29m | 2.896 | — | — | — | —
08:01:09 | 4.3 | 6/10 | 925/4369 |  52.12% | 11,658,240/22,368,840 | 1h29m | 2.971 | — | — | — | —
08:01:16 | 4.3 | 6/10 | 950/4369 |  52.17% | 11,671,040/22,368,840 | 1h29m | 2.977 | — | — | — | —
08:01:22 | 4.3 | 6/10 | 975/4369 |  52.23% | 11,683,840/22,368,840 | 1h29m | 2.803 | — | — | — | —
08:01:28 | 4.3 | 6/10 | 1000/4369 |  52.29% | 11,696,640/22,368,840 | 1h29m | 2.868 | — | — | — | —
08:01:35 | 4.3 | 6/10 | 1025/4369 |  52.35% | 11,709,440/22,368,840 | 1h29m | 3.043 | — | — | — | —
08:01:41 | 4.3 | 6/10 | 1050/4369 |  52.40% | 11,722,240/22,368,840 | 1h29m | 2.959 | — | — | — | —
08:01:47 | 4.3 | 6/10 | 1075/4369 |  52.46% | 11,735,040/22,368,840 | 1h29m | 2.945 | — | — | — | —
08:01:54 | 4.3 | 6/10 | 1100/4369 |  52.52% | 11,747,840/22,368,840 | 1h28m | 2.905 | — | — | — | —
08:02:00 | 4.3 | 6/10 | 1125/4369 |  52.57% | 11,760,640/22,368,840 | 1h28m | 2.856 | — | — | — | —
08:02:06 | 4.3 | 6/10 | 1150/4369 |  52.63% | 11,773,440/22,368,840 | 1h28m | 3.049 | — | — | — | —
08:02:13 | 4.3 | 6/10 | 1175/4369 |  52.69% | 11,786,240/22,368,840 | 1h28m | 2.895 | — | — | — | —
08:02:19 | 4.3 | 6/10 | 1200/4369 |  52.75% | 11,799,040/22,368,840 | 1h28m | 3.017 | — | — | — | —
08:02:26 | 4.3 | 6/10 | 1225/4369 |  52.80% | 11,811,840/22,368,840 | 1h28m | 2.882 | — | — | — | —
08:02:32 | 4.3 | 6/10 | 1250/4369 |  52.86% | 11,824,640/22,368,840 | 1h28m | 2.903 | — | — | — | —
08:02:39 | 4.3 | 6/10 | 1275/4369 |  52.92% | 11,837,440/22,368,840 | 1h28m | 2.937 | — | — | — | —
08:02:45 | 4.3 | 6/10 | 1300/4369 |  52.98% | 11,850,240/22,368,840 | 1h28m | 2.871 | — | — | — | —
08:02:51 | 4.3 | 6/10 | 1325/4369 |  53.03% | 11,863,040/22,368,840 | 1h27m | 2.908 | — | — | — | —
08:02:57 | 4.3 | 6/10 | 1350/4369 |  53.09% | 11,875,840/22,368,840 | 1h27m | 2.908 | — | — | — | —
08:03:04 | 4.3 | 6/10 | 1375/4369 |  53.15% | 11,888,640/22,368,840 | 1h27m | 2.905 | — | — | — | —
08:03:10 | 4.3 | 6/10 | 1400/4369 |  53.20% | 11,901,440/22,368,840 | 1h27m | 2.793 | — | — | — | —
08:03:16 | 4.3 | 6/10 | 1425/4369 |  53.26% | 11,914,240/22,368,840 | 1h27m | 3.024 | — | — | — | —
08:03:22 | 4.3 | 6/10 | 1450/4369 |  53.32% | 11,927,040/22,368,840 | 1h27m | 2.855 | — | — | — | —
08:03:28 | 4.3 | 6/10 | 1475/4369 |  53.38% | 11,939,840/22,368,840 | 1h27m | 2.759 | — | — | — | —
08:03:34 | 4.3 | 6/10 | 1500/4369 |  53.43% | 11,952,640/22,368,840 | 1h27m | 2.931 | — | — | — | —
08:03:41 | 4.3 | 6/10 | 1525/4369 |  53.49% | 11,965,440/22,368,840 | 1h27m | 2.819 | — | — | — | —
08:03:47 | 4.3 | 6/10 | 1550/4369 |  53.55% | 11,978,240/22,368,840 | 1h26m | 2.821 | — | — | — | —
08:03:53 | 4.3 | 6/10 | 1575/4369 |  53.60% | 11,991,040/22,368,840 | 1h26m | 2.839 | — | — | — | —
08:03:59 | 4.3 | 6/10 | 1600/4369 |  53.66% | 12,003,840/22,368,840 | 1h26m | 2.866 | — | — | — | —
08:04:05 | 4.3 | 6/10 | 1625/4369 |  53.72% | 12,016,640/22,368,840 | 1h26m | 2.982 | — | — | — | —
08:04:12 | 4.3 | 6/10 | 1650/4369 |  53.78% | 12,029,440/22,368,840 | 1h26m | 3.040 | — | — | — | —
08:04:18 | 4.3 | 6/10 | 1675/4369 |  53.83% | 12,042,240/22,368,840 | 1h26m | 2.938 | — | — | — | —
08:04:24 | 4.3 | 6/10 | 1700/4369 |  53.89% | 12,055,040/22,368,840 | 1h26m | 2.913 | — | — | — | —
08:04:31 | 4.3 | 6/10 | 1725/4369 |  53.95% | 12,067,840/22,368,840 | 1h26m | 2.855 | — | — | — | —
08:04:37 | 4.3 | 6/10 | 1750/4369 |  54.01% | 12,080,640/22,368,840 | 1h26m | 2.805 | — | — | — | —
08:04:43 | 4.3 | 6/10 | 1775/4369 |  54.06% | 12,093,440/22,368,840 | 1h25m | 2.792 | — | — | — | —
08:04:49 | 4.3 | 6/10 | 1800/4369 |  54.12% | 12,106,240/22,368,840 | 1h25m | 2.959 | — | — | — | —
08:04:55 | 4.3 | 6/10 | 1825/4369 |  54.18% | 12,119,040/22,368,840 | 1h25m | 2.764 | — | — | — | —
08:05:02 | 4.3 | 6/10 | 1850/4369 |  54.23% | 12,131,840/22,368,840 | 1h25m | 2.910 | — | — | — | —
08:05:08 | 4.3 | 6/10 | 1875/4369 |  54.29% | 12,144,640/22,368,840 | 1h25m | 2.891 | — | — | — | —
08:05:14 | 4.3 | 6/10 | 1900/4369 |  54.35% | 12,157,440/22,368,840 | 1h25m | 2.825 | — | — | — | —
08:05:20 | 4.3 | 6/10 | 1925/4369 |  54.41% | 12,170,240/22,368,840 | 1h25m | 2.960 | — | — | — | —
08:05:27 | 4.3 | 6/10 | 1950/4369 |  54.46% | 12,183,040/22,368,840 | 1h25m | 3.034 | — | — | — | —
08:05:33 | 4.3 | 6/10 | 1975/4369 |  54.52% | 12,195,840/22,368,840 | 1h25m | 2.824 | — | — | — | —
08:05:40 | 4.3 | 6/10 | 2000/4369 |  54.58% | 12,208,640/22,368,840 | 1h24m | 2.891 | — | — | — | —
08:05:46 | 4.3 | 6/10 | 2025/4369 |  54.63% | 12,221,440/22,368,840 | 1h24m | 2.859 | — | — | — | —
08:05:52 | 4.3 | 6/10 | 2050/4369 |  54.69% | 12,234,240/22,368,840 | 1h24m | 2.868 | — | — | — | —
08:05:58 | 4.3 | 6/10 | 2075/4369 |  54.75% | 12,247,040/22,368,840 | 1h24m | 2.933 | — | — | — | —
08:06:05 | 4.3 | 6/10 | 2100/4369 |  54.81% | 12,259,840/22,368,840 | 1h24m | 2.974 | — | — | — | —
08:06:11 | 4.3 | 6/10 | 2125/4369 |  54.86% | 12,272,640/22,368,840 | 1h24m | 3.009 | — | — | — | —
08:06:18 | 4.3 | 6/10 | 2150/4369 |  54.92% | 12,285,440/22,368,840 | 1h24m | 2.909 | — | — | — | —
08:06:24 | 4.3 | 6/10 | 2175/4369 |  54.98% | 12,298,240/22,368,840 | 1h24m | 2.786 | — | — | — | —
08:06:31 | 4.3 | 6/10 | 2200/4369 |  55.04% | 12,311,040/22,368,840 | 1h24m | 2.865 | — | — | — | —
08:06:37 | 4.3 | 6/10 | 2225/4369 |  55.09% | 12,323,840/22,368,840 | 1h24m | 2.858 | — | — | — | —
08:06:43 | 4.3 | 6/10 | 2250/4369 |  55.15% | 12,336,640/22,368,840 | 1h23m | 2.883 | — | — | — | —
08:06:49 | 4.3 | 6/10 | 2275/4369 |  55.21% | 12,349,440/22,368,840 | 1h23m | 2.986 | — | — | — | —
08:06:55 | 4.3 | 6/10 | 2300/4369 |  55.26% | 12,362,240/22,368,840 | 1h23m | 2.828 | — | — | — | —
08:07:02 | 4.3 | 6/10 | 2325/4369 |  55.32% | 12,375,040/22,368,840 | 1h23m | 2.737 | — | — | — | —
08:07:08 | 4.3 | 6/10 | 2350/4369 |  55.38% | 12,387,840/22,368,840 | 1h23m | 2.971 | — | — | — | —
08:07:14 | 4.3 | 6/10 | 2375/4369 |  55.44% | 12,400,640/22,368,840 | 1h23m | 2.924 | — | — | — | —
08:07:21 | 4.3 | 6/10 | 2400/4369 |  55.49% | 12,413,440/22,368,840 | 1h23m | 2.831 | — | — | — | —
08:07:27 | 4.3 | 6/10 | 2425/4369 |  55.55% | 12,426,240/22,368,840 | 1h23m | 2.849 | — | — | — | —
08:07:33 | 4.3 | 6/10 | 2450/4369 |  55.61% | 12,439,040/22,368,840 | 1h23m | 2.766 | — | — | — | —
08:07:40 | 4.3 | 6/10 | 2475/4369 |  55.66% | 12,451,840/22,368,840 | 1h22m | 2.959 | — | — | — | —
08:07:46 | 4.3 | 6/10 | 2500/4369 |  55.72% | 12,464,640/22,368,840 | 1h22m | 3.007 | — | — | — | —
08:07:52 | 4.3 | 6/10 | 2525/4369 |  55.78% | 12,477,440/22,368,840 | 1h22m | 2.918 | — | — | — | —
08:07:58 | 4.3 | 6/10 | 2550/4369 |  55.84% | 12,490,240/22,368,840 | 1h22m | 2.882 | — | — | — | —
08:08:04 | 4.3 | 6/10 | 2575/4369 |  55.89% | 12,503,040/22,368,840 | 1h22m | 2.775 | — | — | — | —
08:08:11 | 4.3 | 6/10 | 2600/4369 |  55.95% | 12,515,840/22,368,840 | 1h22m | 2.855 | — | — | — | —
08:08:17 | 4.3 | 6/10 | 2625/4369 |  56.01% | 12,528,640/22,368,840 | 1h22m | 2.853 | — | — | — | —
08:08:24 | 4.3 | 6/10 | 2650/4369 |  56.07% | 12,541,440/22,368,840 | 1h22m | 2.880 | — | — | — | —
08:08:30 | 4.3 | 6/10 | 2675/4369 |  56.12% | 12,554,240/22,368,840 | 1h22m | 2.831 | — | — | — | —
08:08:36 | 4.3 | 6/10 | 2700/4369 |  56.18% | 12,567,040/22,368,840 | 1h21m | 2.757 | — | — | — | —
08:08:43 | 4.3 | 6/10 | 2725/4369 |  56.24% | 12,579,840/22,368,840 | 1h21m | 2.989 | — | — | — | —
08:08:49 | 4.3 | 6/10 | 2750/4369 |  56.29% | 12,592,640/22,368,840 | 1h21m | 2.808 | — | — | — | —
08:08:55 | 4.3 | 6/10 | 2775/4369 |  56.35% | 12,605,440/22,368,840 | 1h21m | 2.849 | — | — | — | —
08:09:02 | 4.3 | 6/10 | 2800/4369 |  56.41% | 12,618,240/22,368,840 | 1h21m | 2.845 | — | — | — | —
08:09:09 | 4.3 | 6/10 | 2825/4369 |  56.47% | 12,631,040/22,368,840 | 1h21m | 2.806 | — | — | — | —
08:09:15 | 4.3 | 6/10 | 2850/4369 |  56.52% | 12,643,840/22,368,840 | 1h21m | 2.885 | — | — | — | —
08:09:21 | 4.3 | 6/10 | 2875/4369 |  56.58% | 12,656,640/22,368,840 | 1h21m | 2.948 | — | — | — | —
08:09:27 | 4.3 | 6/10 | 2900/4369 |  56.64% | 12,669,440/22,368,840 | 1h21m | 2.934 | — | — | — | —
08:09:33 | 4.3 | 6/10 | 2925/4369 |  56.69% | 12,682,240/22,368,840 | 1h20m | 2.835 | — | — | — | —
08:09:40 | 4.3 | 6/10 | 2950/4369 |  56.75% | 12,695,040/22,368,840 | 1h20m | 3.078 | — | — | — | —
08:09:46 | 4.3 | 6/10 | 2975/4369 |  56.81% | 12,707,840/22,368,840 | 1h20m | 2.917 | — | — | — | —
08:09:52 | 4.3 | 6/10 | 3000/4369 |  56.87% | 12,720,640/22,368,840 | 1h20m | 2.810 | — | — | — | —
08:09:59 | 4.3 | 6/10 | 3025/4369 |  56.92% | 12,733,440/22,368,840 | 1h20m | 2.854 | — | — | — | —
08:10:05 | 4.3 | 6/10 | 3050/4369 |  56.98% | 12,746,240/22,368,840 | 1h20m | 2.749 | — | — | — | —
08:10:11 | 4.3 | 6/10 | 3075/4369 |  57.04% | 12,759,040/22,368,840 | 1h20m | 2.974 | — | — | — | —
08:10:18 | 4.3 | 6/10 | 3100/4369 |  57.10% | 12,771,840/22,368,840 | 1h20m | 2.869 | — | — | — | —
08:10:24 | 4.3 | 6/10 | 3125/4369 |  57.15% | 12,784,640/22,368,840 | 1h20m | 2.840 | — | — | — | —
08:10:30 | 4.3 | 6/10 | 3150/4369 |  57.21% | 12,797,440/22,368,840 | 1h20m | 2.924 | — | — | — | —
08:10:36 | 4.3 | 6/10 | 3175/4369 |  57.27% | 12,810,240/22,368,840 | 1h19m | 2.862 | — | — | — | —
08:10:43 | 4.3 | 6/10 | 3200/4369 |  57.32% | 12,823,040/22,368,840 | 1h19m | 2.813 | — | — | — | —
08:10:49 | 4.3 | 6/10 | 3225/4369 |  57.38% | 12,835,840/22,368,840 | 1h19m | 2.859 | — | — | — | —
08:10:56 | 4.3 | 6/10 | 3250/4369 |  57.44% | 12,848,640/22,368,840 | 1h19m | 2.863 | — | — | — | —
08:11:02 | 4.3 | 6/10 | 3275/4369 |  57.50% | 12,861,440/22,368,840 | 1h19m | 2.887 | — | — | — | —
08:11:08 | 4.3 | 6/10 | 3300/4369 |  57.55% | 12,874,240/22,368,840 | 1h19m | 2.838 | — | — | — | —
08:11:15 | 4.3 | 6/10 | 3325/4369 |  57.61% | 12,887,040/22,368,840 | 1h19m | 2.896 | — | — | — | —
08:11:21 | 4.3 | 6/10 | 3350/4369 |  57.67% | 12,899,840/22,368,840 | 1h19m | 2.888 | — | — | — | —
08:11:27 | 4.3 | 6/10 | 3375/4369 |  57.72% | 12,912,640/22,368,840 | 1h19m | 2.920 | — | — | — | —
08:11:33 | 4.3 | 6/10 | 3400/4369 |  57.78% | 12,925,440/22,368,840 | 1h18m | 2.953 | — | — | — | —
08:11:40 | 4.3 | 6/10 | 3425/4369 |  57.84% | 12,938,240/22,368,840 | 1h18m | 2.951 | — | — | — | —
08:11:47 | 4.3 | 6/10 | 3450/4369 |  57.90% | 12,951,040/22,368,840 | 1h18m | 2.980 | — | — | — | —
08:11:53 | 4.3 | 6/10 | 3475/4369 |  57.95% | 12,963,840/22,368,840 | 1h18m | 2.821 | — | — | — | —
08:11:59 | 4.3 | 6/10 | 3500/4369 |  58.01% | 12,976,640/22,368,840 | 1h18m | 2.934 | — | — | — | —
08:12:05 | 4.3 | 6/10 | 3525/4369 |  58.07% | 12,989,440/22,368,840 | 1h18m | 2.820 | — | — | — | —
08:12:12 | 4.3 | 6/10 | 3550/4369 |  58.13% | 13,002,240/22,368,840 | 1h18m | 2.766 | — | — | — | —
08:12:18 | 4.3 | 6/10 | 3575/4369 |  58.18% | 13,015,040/22,368,840 | 1h18m | 2.938 | — | — | — | —
08:12:24 | 4.3 | 6/10 | 3600/4369 |  58.24% | 13,027,840/22,368,840 | 1h18m | 2.980 | — | — | — | —
08:12:31 | 4.3 | 6/10 | 3625/4369 |  58.30% | 13,040,640/22,368,840 | 1h17m | 2.794 | — | — | — | —
08:12:38 | 4.3 | 6/10 | 3650/4369 |  58.35% | 13,053,440/22,368,840 | 1h17m | 2.953 | — | — | — | —
08:12:45 | 4.3 | 6/10 | 3675/4369 |  58.41% | 13,066,240/22,368,840 | 1h17m | 2.832 | — | — | — | —
08:12:51 | 4.3 | 6/10 | 3700/4369 |  58.47% | 13,079,040/22,368,840 | 1h17m | 2.899 | — | — | — | —
08:12:57 | 4.3 | 6/10 | 3725/4369 |  58.53% | 13,091,840/22,368,840 | 1h17m | 2.886 | — | — | — | —
08:13:03 | 4.3 | 6/10 | 3750/4369 |  58.58% | 13,104,640/22,368,840 | 1h17m | 2.799 | — | — | — | —
08:13:09 | 4.3 | 6/10 | 3775/4369 |  58.64% | 13,117,440/22,368,840 | 1h17m | 2.861 | — | — | — | —
08:13:15 | 4.3 | 6/10 | 3800/4369 |  58.70% | 13,130,240/22,368,840 | 1h17m | 2.864 | — | — | — | —
08:13:22 | 4.3 | 6/10 | 3825/4369 |  58.75% | 13,143,040/22,368,840 | 1h17m | 2.763 | — | — | — | —
08:13:28 | 4.3 | 6/10 | 3850/4369 |  58.81% | 13,155,840/22,368,840 | 1h16m | 3.113 | — | — | — | —
08:13:36 | 4.3 | 6/10 | 3875/4369 |  58.87% | 13,168,640/22,368,840 | 1h16m | 2.916 | — | — | — | —
08:13:42 | 4.3 | 6/10 | 3900/4369 |  58.93% | 13,181,440/22,368,840 | 1h16m | 2.804 | — | — | — | —
08:13:48 | 4.3 | 6/10 | 3925/4369 |  58.98% | 13,194,240/22,368,840 | 1h16m | 2.928 | — | — | — | —
08:13:54 | 4.3 | 6/10 | 3950/4369 |  59.04% | 13,207,040/22,368,840 | 1h16m | 2.938 | — | — | — | —
08:14:00 | 4.3 | 6/10 | 3975/4369 |  59.10% | 13,219,840/22,368,840 | 1h16m | 2.789 | — | — | — | —
08:14:06 | 4.3 | 6/10 | 4000/4369 |  59.16% | 13,232,640/22,368,840 | 1h16m | 2.959 | — | — | — | —
08:14:13 | 4.3 | 6/10 | 4025/4369 |  59.21% | 13,245,440/22,368,840 | 1h16m | 2.905 | — | — | — | —
08:14:19 | 4.3 | 6/10 | 4050/4369 |  59.27% | 13,258,240/22,368,840 | 1h16m | 2.949 | — | — | — | —
08:14:26 | 4.3 | 6/10 | 4075/4369 |  59.33% | 13,271,040/22,368,840 | 1h16m | 2.900 | — | — | — | —
08:14:32 | 4.3 | 6/10 | 4100/4369 |  59.38% | 13,283,840/22,368,840 | 1h15m | 2.878 | — | — | — | —
08:14:39 | 4.3 | 6/10 | 4125/4369 |  59.44% | 13,296,640/22,368,840 | 1h15m | 2.822 | — | — | — | —
08:14:45 | 4.3 | 6/10 | 4150/4369 |  59.50% | 13,309,440/22,368,840 | 1h15m | 2.831 | — | — | — | —
08:14:51 | 4.3 | 6/10 | 4175/4369 |  59.56% | 13,322,240/22,368,840 | 1h15m | 2.909 | — | — | — | —
08:14:58 | 4.3 | 6/10 | 4200/4369 |  59.61% | 13,335,040/22,368,840 | 1h15m | 2.915 | — | — | — | —
08:15:04 | 4.3 | 6/10 | 4225/4369 |  59.67% | 13,347,840/22,368,840 | 1h15m | 3.058 | — | — | — | —
08:15:11 | 4.3 | 6/10 | 4250/4369 |  59.73% | 13,360,640/22,368,840 | 1h15m | 2.876 | — | — | — | —
08:15:17 | 4.3 | 6/10 | 4275/4369 |  59.78% | 13,373,440/22,368,840 | 1h15m | 3.070 | — | — | — | —
08:15:23 | 4.3 | 6/10 | 4300/4369 |  59.84% | 13,386,240/22,368,840 | 1h15m | 2.934 | — | — | — | —
08:15:30 | 4.3 | 6/10 | 4325/4369 |  59.90% | 13,399,040/22,368,840 | 1h14m | 3.033 | — | — | — | —
08:15:36 | 4.3 | 6/10 | 4350/4369 |  59.96% | 13,411,840/22,368,840 | 1h14m | 2.836 | — | — | — | —
08:15:40 | 4.3 | 6/10 | 4369/4369 |  60.00% | 13,421,568/22,368,840 | 1h14m | 2.697 | — | — | — | —
08:15:52 | validation | 6/10 | epoch-end |  60.00% | 13,421,304/22,368,840 | 1h14m | 2.890 |  55.28% |  44.40% |   5.55% | 1.503
08:15:52 | 4.3 | 7/10 | 1/4369 |  60.00% | 13,422,080/22,368,840 | 1h14m | 2.830 | — | — | — | —
08:15:58 | 4.3 | 7/10 | 25/4369 |  60.06% | 13,434,368/22,368,840 | 1h14m | 2.849 | — | — | — | —
08:16:04 | 4.3 | 7/10 | 50/4369 |  60.11% | 13,447,168/22,368,840 | 1h14m | 2.814 | — | — | — | —
08:16:11 | 4.3 | 7/10 | 75/4369 |  60.17% | 13,459,968/22,368,840 | 1h14m | 2.929 | — | — | — | —
08:16:17 | 4.3 | 7/10 | 100/4369 |  60.23% | 13,472,768/22,368,840 | 1h14m | 2.831 | — | — | — | —
08:16:23 | 4.3 | 7/10 | 125/4369 |  60.29% | 13,485,568/22,368,840 | 1h14m | 2.811 | — | — | — | —
08:16:30 | 4.3 | 7/10 | 150/4369 |  60.34% | 13,498,368/22,368,840 | 1h14m | 2.869 | — | — | — | —
08:16:36 | 4.3 | 7/10 | 175/4369 |  60.40% | 13,511,168/22,368,840 | 1h14m | 2.898 | — | — | — | —
08:16:42 | 4.3 | 7/10 | 200/4369 |  60.46% | 13,523,968/22,368,840 | 1h14m | 2.838 | — | — | — | —
08:16:48 | 4.3 | 7/10 | 225/4369 |  60.51% | 13,536,768/22,368,840 | 1h13m | 2.679 | — | — | — | —
08:16:55 | 4.3 | 7/10 | 250/4369 |  60.57% | 13,549,568/22,368,840 | 1h13m | 2.746 | — | — | — | —
08:17:01 | 4.3 | 7/10 | 275/4369 |  60.63% | 13,562,368/22,368,840 | 1h13m | 2.921 | — | — | — | —
08:17:07 | 4.3 | 7/10 | 300/4369 |  60.69% | 13,575,168/22,368,840 | 1h13m | 2.800 | — | — | — | —
08:17:14 | 4.3 | 7/10 | 325/4369 |  60.74% | 13,587,968/22,368,840 | 1h13m | 2.767 | — | — | — | —
08:17:20 | 4.3 | 7/10 | 350/4369 |  60.80% | 13,600,768/22,368,840 | 1h13m | 2.815 | — | — | — | —
08:17:27 | 4.3 | 7/10 | 375/4369 |  60.86% | 13,613,568/22,368,840 | 1h13m | 2.888 | — | — | — | —
08:17:33 | 4.3 | 7/10 | 400/4369 |  60.92% | 13,626,368/22,368,840 | 1h13m | 2.850 | — | — | — | —
08:17:39 | 4.3 | 7/10 | 425/4369 |  60.97% | 13,639,168/22,368,840 | 1h13m | 2.874 | — | — | — | —
08:17:46 | 4.3 | 7/10 | 450/4369 |  61.03% | 13,651,968/22,368,840 | 1h12m | 2.784 | — | — | — | —
08:17:53 | 4.3 | 7/10 | 475/4369 |  61.09% | 13,664,768/22,368,840 | 1h12m | 2.785 | — | — | — | —
08:17:59 | 4.3 | 7/10 | 500/4369 |  61.14% | 13,677,568/22,368,840 | 1h12m | 2.931 | — | — | — | —
08:18:05 | 4.3 | 7/10 | 525/4369 |  61.20% | 13,690,368/22,368,840 | 1h12m | 2.902 | — | — | — | —
08:18:11 | 4.3 | 7/10 | 550/4369 |  61.26% | 13,703,168/22,368,840 | 1h12m | 3.010 | — | — | — | —
08:18:17 | 4.3 | 7/10 | 575/4369 |  61.32% | 13,715,968/22,368,840 | 1h12m | 2.845 | — | — | — | —
08:18:23 | 4.3 | 7/10 | 600/4369 |  61.37% | 13,728,768/22,368,840 | 1h12m | 2.865 | — | — | — | —
08:18:30 | 4.3 | 7/10 | 625/4369 |  61.43% | 13,741,568/22,368,840 | 1h12m | 2.832 | — | — | — | —
08:18:36 | 4.3 | 7/10 | 650/4369 |  61.49% | 13,754,368/22,368,840 | 1h12m | 2.923 | — | — | — | —
08:18:43 | 4.3 | 7/10 | 675/4369 |  61.54% | 13,767,168/22,368,840 | 1h11m | 2.918 | — | — | — | —
08:18:49 | 4.3 | 7/10 | 700/4369 |  61.60% | 13,779,968/22,368,840 | 1h11m | 2.722 | — | — | — | —
